Callimico_goeldii	0
Leontopithecus_chrysomelas	0
Saguinus_oedipus	0
Saguinus_geoffroyi	0
Trachypithecus_francoisi	0
Trachypithecus_obscurus	0
Trachypithecus_auratus	1
Nasalis_larvatus	1
Pongo_abelii	1
