"","MSigDBpathways4.stat","MSigDBpathways4.pval","MSigDBpathways4.p.adj","MSigDBpathways4.num.genes","MSigDBpathways4.gene.vals"
"AKT_UP.V1_DN",0.017571843568246,0.421255332168481,0.987629004436897,178,"PROM1:85, NID1:232, MYOC:291, TIMP3:395, BTBD2:458, PDE9A:576, HTRA1:617, IL17RC:623, SERPINF2:642, RPAP3:737, SASH1:873, MMAA:890, MERTK:965, GNA14:994, MSRB2:1076, STAT5A:1129, PUS7:1325, ZEB1:1335, SLC22A12:1356, SCARA3:1559, GSTA4:1607, SH3BGR:1699, FMO3:1755, SIX5:1856, BLVRB:1921, IBSP:2162, ZFYVE21:2180, TCF3:2267, PTGIS:2326, EFEMP2:2337, ITPKB:2633, RMND1:2831, DRAM1:2918, IRS1:2990, OGN:3129, VSIG2:3179, UPB1:3246, SFRP2:3393, S1PR3:3424, SMARCD3:3448, ID3:3573, SLC39A4:3624, CDH16:3685, SULT1E1:3695, PDLIM4:3805, FMO2:3806, SYPL2:3809, SLC18A1:3932, ADHFE1:3988, PM20D1:4191, CAP2:4217, ACKR3:4304, TPD52L1:4317, G6PC2:4340, PDLIM3:4415, LIMD1:4514, CHST12:4572, PI16:4575, TNFRSF19:4590, RECK:4843, C1R:4876, FUT10:5101, FBXO32:5334, HIC1:5416, TNS2:5437, SLC7A5:5484, CNN2:5549, FHOD3:5573, NCAM1:5601, ZNF385A:5747, TULP3:5811, FAH:5869, SLCO3A1:6045, RXRB:6176, PDZRN3:6195, ASS1:6206, GHR:6314, CD248:6412, TP53I13:6438, PKP1:6501, PDGFRA:6546, BEX4:6678, TSPAN4:6720, KLF2:6737, PLEK2:6922, POLI:6936, ISLR:7032, C1S:7056, TCAF2:7180, GNMT:7230, CDC42BPA:7487, MRPS6:7504, ITGBL1:7608, TSPYL4:7655, ANGPTL4:7689, RCE1:7915, ITIH5:8103, PHF1:8266, PLTP:8465, MATN2:8517, TNNC2:8532, KCNK3:8665, FANK1:8762, KRT5:8940, PAQR7:9091, ZDHHC6:9320, PADI3:9363, HMGCS2:9377, CDPF1:9601, EXOSC1:9721, CHAD:9771, FUT8:9779, CHN2:9894, BCS1L:10011, PLA2G4A:10211, RPS6KB2:10305, RNF25:10346, FAM20C:10376, PDE4B:10488, ADGRL1:10536, PDIA5:10742, GRAMD1A:10847, GAS1:10925, SLC39A13:10959, TYW1:10986, MEPE:10997, AMPD2:11039, NAT8:11123, MOCOS:11150, ZC3H12C:11274, POLD2:11297, SCCPDH:11480, GSPT2:11764, IFRD2:11955, SCARA5:12019, NT5DC3:12061, RORC:12272, SATB1:12281, EDARADD:12434, ASF1A:12527, COL17A1:12566, GATAD2B:12710, ESR2:12801, CAV2:12921, AXIN2:12998, CSDC2:13006, SLC37A4:13017, ZNF213:13020, EIF4E3:13218, DPT:13229, PLPP3:13511, RTKN:13571, PNLIPRP1:13652, MSL2:13725, WIF1:13928, LTC4S:13932, RAMP1:13974, GALNT16:13988, FKBP11:14119, DNAJA3:14228, HPS1:14547, NR1D1:14569, HEBP1:14607, IL13RA1:14893, SIRT3:14913, EFEMP1:14999, SLIT3:15044, KCNN4:15052, KCTD12:15105, FAS:15328, ALPL:15335, AQP5:15538, TCF21:15678, IFFO1:15717, CELA1:15723, KRT15:15754, C11orf71:15864, TEC:15872"
"AKT_UP.V1_UP",0.0590896174895736,0.0135068184712243,0.507856374518034,148,"METRNL:4, TJP3:159, HCK:346, GTF2IRD1:414, GCH1:456, HIF3A:461, SPECC1:492, PLAT:520, MGARP:611, MFSD4A:700, S100A14:805, RASSF1:823, GPX8:847, MAL2:874, ROPN1L:1004, ADH4:1043, DHCR7:1081, GIPC1:1106, MYO5B:1159, IL1F10:1228, ANXA13:1253, DUSP10:1307, FAM3B:1327, RIMKLB:1395, ATF3:1499, PDK3:1665, VILL:1798, BACE2:1816, WFDC12:1867, RHOV:1943, SUCO:2025, PRSS37:2071, LDLR:2107, TNFRSF12A:2185, TMEM40:2305, RUNDC3A:2405, HOXB9:2425, FABP5:2541, MSMO1:2642, NEU1:2654, GSDMC:2664, CRLF1:2930, SLC6A6:2958, KCNQ1:3027, SGSM3:3359, NFIL3:3360, ADGRG1:3373, ADORA2B:3755, PDZD11:3798, GDE1:3822, FXR2:3857, POLE3:3884, SYT8:3933, PLK2:3937, SFTPD:3952, TMCC3:4124, LSS:4221, TFRC:4255, SECTM1:4365, CCNG2:4428, SLC2A1:4604, FDFT1:4835, PTRH1:5072, TOM1L1:5115, CTRB1:5128, CLMN:5370, CARD19:5383, INSIG2:5609, TESC:5687, ALDOC:5721, CALCB:5961, BID:6262, PYGL:6550, PREP:6628, FLT1:6930, GDPD2:7010, KCNK5:7031, BPGM:7109, GUSB:7261, LDHC:7629, MMP15:7630, PACSIN3:7908, MICU1:8007, PDK1:8205, UGT8:8278, TPRN:8293, SPHK1:8328, TOR3A:8334, UBE2C:8443, FBXO6:8509, SGPL1:8708, NKAIN1:8720, SEC14L2:8841, CYP51A1:9093, IDI1:9174, GAK:9299, CD55:9343, PPP1R3F:9380, UNC5B:9416, TPD52L3:9450, SYT17:9576, SLC6A14:9796, CAMKK1:9851, RIPK3:9882, VAT1:9986, PARM1:10140, PLAGL1:10550, ST6GALNAC6:10937, ANGPTL1:10948, TMPRSS4:11298, AK4:11337, PON2:11443, SAA1:11471, C3orf52:11627, ARG1:11958, PTPRJ:12091, DHCR24:12235, PSCA:12323, PDGFD:12663, GOT1:12735, ADAM10:12794, KRT23:12818, PLSCR1:12824, PAK1:13045, MAN2B2:13168, ACOT9:13323, SH3BGRL2:13685, KCNE3:13912, CIR1:13945, ABCA7:14103, DLG4:14145, KLF6:14207, TRAF4:14496, CDKN2B:14508, TACSTD2:14692, ASB11:14736, PRKCH:14801, IL1R1:15007, PFKP:15035, LGMN:15047, DNAJB13:15068, PTPN14:15330, COMTD1:15591, EDN1:15709, VAMP5:15716, SOCS6:15759, GPD2:15977, MPZL2:16095"
"AKT_UP_MTOR_DN.V1_DN",-0.0135044203212079,0.545644392095198,0.987629004436897,170,"SHMT1:148, ZNF112:177, TEC:238, C11orf71:246, TM4SF1:352, KCNAB3:383, CELA1:387, AQP5:572, TYMP:589, GSDMA:598, FAS:782, KCTD12:1005, KCNN4:1058, EFEMP1:1111, CD200:1116, IL13RA1:1217, TACR3:1233, HPGD:1521, MGAT4B:1687, COL5A2:1827, ITGA6:1854, DNAJA3:1882, MTHFD1:1883, FKBP11:1991, CADM3:2025, ITLN1:2113, GALNT16:2122, RAMP1:2136, PSAT1:2350, MLXIPL:2383, MSL2:2385, PNLIPRP1:2458, RTKN:2539, ISYNA1:2544, MYB:2584, PLPP3:2599, DPT:2881, EIF4E3:2892, LRRC1:3085, SLC37A4:3093, CAV2:3189, ESR2:3309, GATAD2B:3400, COL17A1:3544, ASF1A:3583, CENPQ:3624, DPYD:3740, HAUS1:3748, SATB1:3829, ADORA1:4027, FKBP10:4106, IFRD2:4155, FEZ2:4343, GSPT2:4346, BMP7:4598, POLD2:4813, MOCOS:4960, NAT8:4987, AMPD2:5071, MEPE:5113, TYW1:5124, GAS1:5185, PDIA5:5368, BDH1:5403, STAB1:5590, WEE1:5678, SARS2:5694, FAM20C:5734, RNF25:5764, RPS6KB2:5805, PLA2G4A:5899, MYO1G:5962, MSX1:6032, BCS1L:6099, PMPCB:6104, TBCE:6204, CHN2:6216, CHAD:6339, CDPF1:6509, TMEM97:6515, FRAT2:6832, TIPIN:6849, MCM6:7178, KCNK3:7445, TNNC2:7578, MLPH:7611, NCMAP:8044, HARS2:8286, ANGPTL4:8421, TSPYL4:8455, MRPS6:8606, CDC42BPA:8623, CPLX2:8664, STEAP1:8713, GNMT:8880, PHLDA2:9126, POLI:9174, PLEK2:9188, TSPAN4:9390, BEX4:9432, ERF:9523, PKP1:9609, TP53I13:9672, CD248:9698, GNAT2:9818, ASS1:9904, PDZRN3:9915, SLCO3A1:10065, KRBA1:10079, SPATA5:10298, TULP3:10299, PARP2:10319, CES2:10548, SLC7A5:10626, HIC1:10694, POLM:10796, C1R:11234, CHRDL1:11448, TNFRSF19:11520, PI16:11535, CHST12:11538, GNG11:11566, LIMD1:11596, RGS19:11848, CAP2:11893, ADHFE1:12122, SLC18A1:12178, RTN1:12202, COIL:12359, CDH16:12425, SMARCD3:12662, S1PR3:12686, GPR83:12978, OGN:12981, FBN1:12997, IRS1:13120, UTP20:13247, AGPAT5:13442, ITPKB:13477, CAMKK2:13701, PRKRIP1:13791, IBSP:13948, BLVRB:14189, NDRG4:14224, JPH3:14227, AP2B1:14284, FMO3:14355, SH3BGR:14411, GSTA4:14503, KLF1:14513, VCAN:14525, VPS33B:14546, CBY1:14572, SLC22A12:14754, PUS7:14785, SFRP5:14896, MSRB2:15034, GNA14:15116, MERTK:15145, MMAA:15220, SASH1:15237, ZC3HC1:15372, SERPINF2:15468, IL17RC:15487, LANCL2:15507, TPH1:15670, METTL5:15731, NID1:15878, ITSN1:16011, PROM1:16025"
"AKT_UP_MTOR_DN.V1_UP",0.0429189958024466,0.0614914045579192,0.885966472528315,161,"METRNL:4, TJP3:159, HMCES:284, HCK:346, ZNF746:396, GCH1:456, HIF3A:461, PLAT:520, MYCN:559, MGARP:611, DSCAM:724, RASSF1:823, GPX8:847, MAL2:874, DHCR7:1081, GIPC1:1106, MYO5B:1159, ANXA13:1253, DUSP10:1307, RIMKLB:1395, ZBTB21:1400, ATF3:1499, PDK3:1665, GGA1:1751, VILL:1798, BACE2:1816, WFDC12:1867, NFKB2:2011, SUCO:2025, PRSS37:2071, RNF41:2128, TNFRSF12A:2185, TMEM40:2305, RUNDC3A:2405, GLDC:2553, BMP8B:2594, DUSP1:2598, NEU1:2654, GSDMC:2664, PON1:2817, DAGLB:2893, CRLF1:2930, BSND:2936, SLC6A6:2958, PFDN2:2981, KCNQ1:3027, EFNB2:3156, NFIL3:3360, ADGRG1:3373, RNF19B:3669, TGIF1:3688, ADORA2B:3755, PDZD11:3798, GDE1:3822, FXR2:3857, SYT8:3933, PLK2:3937, SFTPD:3952, TMCC3:4124, HOXB5:4186, LSS:4221, SUSD4:4351, MLLT1:4750, NOL12:4770, TTLL1:4908, CLMN:5370, CARD19:5383, TESC:5687, ALDOC:5721, LAMC2:5897, CALCB:5961, MVP:6470, PYGL:6550, BCAS2:6566, FLT1:6930, FKBP8:7009, GDPD2:7010, KCNK5:7031, HLA-DQB1:7062, RASAL3:7223, GUSB:7261, UBE2R2:7296, RBM4:7494, KCNH3:7774, PACSIN3:7908, MICU1:8007, SLC39A8:8028, CXCL5:8090, CTNS:8117, TPRN:8293, RAB3IP:8298, SPHK1:8328, TOR3A:8334, FBXO6:8509, ARRDC4:8547, HOXB3:8548, SGPL1:8708, SEC14L2:8841, VANGL2:9051, JUNB:9086, FBXL15:9088, CPE:9119, GAK:9299, CD55:9343, PPP1R3F:9380, TPD52L3:9450, SYT17:9576, CAMKK1:9851, PSMD7:9895, VAT1:9986, KCTD9:10105, PARM1:10140, HBEGF:10339, SPINK4:10450, PLAGL1:10550, ST6GALNAC6:10937, ANGPTL1:10948, TMPRSS4:11298, AK4:11337, PON2:11443, SAA1:11471, C3orf52:11627, NIN:11921, ARG1:11958, PTPRJ:12091, PTGDR2:12129, DHCR24:12235, PSCA:12323, DUSP8:12342, DAZL:12518, ADAM10:12794, KRT23:12818, PLSCR1:12824, PDE10A:12926, MPP2:12983, PAK1:13045, MAN2B2:13168, SH3BGRL2:13685, CIR1:13945, LYPD1:14024, KLF10:14047, ABCA7:14103, A4GALT:14168, KLF6:14207, CDKN2B:14508, CPNE6:14676, TACSTD2:14692, S100A8:14707, SLC44A1:14831, IL1R1:15007, LGMN:15047, ELL:15248, RASD1:15606, EDN1:15709, MSR1:15711, VAMP5:15716, SOCS6:15759, TRAF3:15817, GPD2:15977, ING2:16083, MPZL2:16095"
"ALK_DN.V1_DN",0.0305388613125501,0.257556757338299,0.987629004436897,116,"CEACAM7:11, VAV1:64, EGFL6:173, KCNC3:179, BCO1:202, INPP5D:264, PRDM14:294, LCN1:303, RXRG:549, OLFM4:598, DLGAP2:638, SERPINF2:642, SPTB:721, GSG1:793, CD300C:848, DNAJA4:889, GPA33:964, ATP2C2:1005, IFI27:1042, AP1G2:1167, PAX1:1255, NDRG2:1290, ABHD8:1807, EFNA2:1854, CAMK2A:1882, MYH1:2008, MX1:2304, LPAR2:2345, ESRP1:2408, ADCY2:2597, GRM2:2647, PROZ:2669, KAZN:3753, FZD8:3811, CRYAB:3832, PTPRF:4015, FGL2:4104, CEACAM6:4683, PYY:4786, ITIH2:4792, LDLRAD4:4939, HSPA1L:5031, MTHFR:5094, KCNJ9:5100, RHO:5374, HDAC9:5476, LILRA6:5565, GRB7:6086, CASQ2:6220, ST8SIA3:6366, CCDC81:6724, KIAA0408:6750, VAV2:6762, GABRG2:7251, RBPJL:7369, ZBED2:7422, CHRM4:7425, CMKLR1:7433, ZFYVE26:7788, CTF1:7855, CEP41:7893, TEX13A:7921, SERPINI2:7942, GPR162:8061, IRF9:8286, PRPH:8474, PRELID3A:8609, TTC38:8740, FOXA1:8903, STUB1:8958, DPEP1:9123, THSD4:9248, SEMA7A:9265, RTP4:9373, NAT2:9384, TIAM1:9598, NRDE2:10112, HPX:10143, TRIM17:10182, CCR8:10460, DOC2A:10579, USP46:10640, EFHD1:10729, DNASE1L2:11075, ARID3B:11311, CIC:11788, IFI6:12139, SLA:12467, ADORA3:12635, NMNAT2:12658, VPS37B:12804, SLC28A2:13815, PPP2R1A:13883, AGRP:13983, MAEA:13989, CIDEB:14040, PTK2B:14073, OPRD1:14088, LGR5:14158, UNC93B1:14183, PTPRZ1:14365, GPR45:14433, SEMA3E:14738, ANGPTL7:14754, PCDH8:14776, CLCA1:14806, DOK3:15043, KCNN4:15052, AQP3:15165, IFI44L:15191, FOS:15194, PENK:15432, SLC10A1:15560, IGFBP6:15649, CTRC:15961, P2RX2:15978"
"ALK_DN.V1_UP",-0.0227462969028642,0.391160039045536,0.987629004436897,120,"CTH:223, TRIB3:449, VEGFC:497, EPAS1:638, CHAC1:680, GRPR:757, RBM17:1028, EREG:1135, ASNS:1283, SLAMF7:1480, KYNU:1560, SCN1A:1833, B3GALT4:1872, LTC4S:2178, PSAT1:2350, BST1:2416, MRAS:2505, CFTR:2746, CRYGA:2950, GDF5:3308, IGLL1:3420, GNA15:3466, CCL20:3788, MPO:3905, PRDM1:3914, OLFML3:3975, AQP7:4062, FOXP3:4083, STC2:4119, CCR7:4300, RIBC2:4427, P2RX3:4477, ZNF639:4602, SAA1:4639, VEGFA:4788, THAP3:4804, OPRPN:4940, FABP2:4946, VSTM4:5005, CARD9:5298, XBP1:5385, ENTPD3:5461, PIK3CG:5523, INHBE:5667, FJX1:5821, TREM1:6043, MTHFD2:6070, CSTA:6091, UBQLN3:6120, DLX6:6193, TDO2:6211, ADAM12:6293, DDIT4:6438, NOD2:6562, SLC12A8:6653, STMN2:6656, FGF21:6819, IL1R2:7035, PDZD7:7096, TTLL2:7175, TFEC:7218, SLC7A11:7367, LIN28A:7591, SPP1:7722, GRM1:7781, CXCL5:8020, HLA-DMB:8087, ACTL6B:8096, PNOC:8184, FAP:8201, CHI3L1:8220, ANGPTL4:8421, CA2:8657, CLSPN:9075, RRAS:9336, ADAM28:9494, IL6:9656, GNAT2:9818, GALK1:9860, CEBPG:9913, CA3:10020, LMX1B:10032, SLC1A5:10035, PYGB:10369, STEAP4:10483, SLC7A5:10626, PCK2:10814, ARHGAP4:10892, VNN2:10927, FAM110D:10962, NFKBIL1:11057, AQP9:11066, SCN9A:11137, KRT81:11299, CH25H:11303, GDF15:11841, FLVCR2:12187, UNC13A:12334, NTRK1:12475, CTRB2:12507, CATSPERG:12631, BEGAIN:12936, TBX2:12998, LYL1:13134, FBXL8:13751, CHST8:13864, DECR2:14012, ZNRF4:14041, SMPX:14187, NNAT:14323, SPACA1:14365, SLC1A3:14606, ETV1:14776, CCL19:14937, BMPR1B:14963, ENPP2:15411, DMP1:15446, AIF1:15559, FMO1:15639, SLC6A9:15876"
"ATF2_S_UP.V1_DN",0.0177741714620213,0.429085148614124,0.987629004436897,168,"KCNAB2:38, CEMIP:54, COL16A1:68, ROR1:123, SNCAIP:338, GCH1:456, COL7A1:514, IL33:606, CCIN:631, COL15A1:961, PADI2:1105, C1RL:1143, BMPR1B:1147, DNAJC12:1270, PCSK7:1338, DGKD:1403, PARD6B:1434, SLC1A3:1504, ITPR1:1512, ID4:1722, ABHD8:1807, NPFF:1850, MYH1:2008, MN1:2088, TAF1C:2125, ENO2:2126, NGF:2257, PTGIS:2326, FMOD:2387, VTN:2607, TMEM176A:2773, CCL2:2807, CLGN:2922, CRLF1:2930, PID1:3135, GALNT12:3242, CPTP:3277, IL4R:3288, NFE2:3384, CATSPERG:3479, ID3:3573, CBX7:3631, ZP4:3711, CDIP1:3728, PTGER2:3969, RNF39:3987, OSMR:4012, PTGS2:4064, TENM4:4110, GMEB1:4132, ADARB1:4347, PDLIM3:4415, SERPINA3:4444, KBTBD11:4697, LTBP3:4793, ATF5:5159, DPP4:5361, CLMN:5370, CLDN14:5380, PLSCR4:5491, CCK:5690, REN:5750, ANXA10:5784, RGS5:6021, CSGALNACT1:6044, SVEP1:6049, COBLL1:6109, CRELD1:6380, EVC:6583, WT1:6747, VAV2:6762, C4BPA:6807, PTER:6912, PLEK2:6922, MYBPH:6971, AIRE:6993, FGF9:7115, PPL:7119, SERPING1:7486, ITGBL1:7608, COL11A1:7613, IQCG:7637, ANGPTL4:7689, PNMA2:7709, SBNO2:7845, SDC3:7860, CHI3L1:7890, PISD:7913, CWF19L1:7922, FBLN2:7939, TLE3:8012, SLC39A8:8028, ITIH5:8103, ST3GAL6:8276, SFRP4:8362, CCL11:8419, SGCG:8640, TNFAIP6:8694, KRT8:8820, NXT2:8825, LAMA2:8998, DNTT:9030, OSGEPL1:9432, STMN2:9454, SLC12A8:9457, DENND4C:9966, SLC7A7:9982, CSTA:10019, ADH1B:10044, TREM1:10067, MAGIX:10294, RARRES1:10385, SPINT2:10466, TNNT2:10500, TNFRSF11B:10593, SMAD6:10598, SORBS1:10834, CRIP2:10837, GAS1:10925, COMP:10936, PLXNB1:11097, GABRD:11200, CYP1B1:11317, AK4:11337, MYO1D:11350, GLRA2:11416, ADAM22:11605, DES:11864, HCRTR2:11987, GPRC5C:12009, SERPINB7:12090, NPPB:12142, STXBP2:12193, HAPLN1:12275, ABCC3:12386, PLA2G2A:12438, SLC29A3:12572, ADORA3:12635, KLHL3:12744, ABCA8:12762, IRS4:12829, THOC6:12889, ST6GALNAC2:13036, A2M:13171, IGFBP2:13287, DAPK1:13668, JUP:13720, VCAM1:13915, AADAC:13963, GPRASP1:14272, IL1RAP:14327, SLC4A2:14358, RGS2:14681, GPT:14993, EFEMP1:14999, IL1R1:15007, SLIT3:15044, FGF7:15092, KCTD12:15105, KLHL28:15113, POLE:15144, FOS:15194, CCL17:15242, TCF21:15678, SIK2:15689, VASH1:15691, CELF2:15771, HSD17B1:16000"
"ATF2_S_UP.V1_UP",0.000354980770222335,0.987473538407244,0.998774207150295,166,"FSD1:12, HSD3B1:618, DYSF:765, TRPM2:772, GSG1:793, SEMA5A:806, GNA14:994, PSPN:1097, PAX1:1255, B3GALT2:1358, CLCN2:1396, NQO2:1502, ASIC4:1511, PCDHA9:1588, MMP8:1599, SH3BGR:1699, RGS11:1768, NNAT:1787, GALR2:1825, FAT4:1874, FOXJ1:1914, TTR:1920, MON1B:2095, DECR2:2098, BCL7C:2157, CTRL:2203, PTGDS:2227, HOXD1:2263, ABLIM3:2393, B3GNT3:2466, ANKRD11:2606, ENDOG:2747, INSL6:2820, FAM107A:2830, HTR2B:2861, CACNA2D3:2941, PLEKHA2:3048, RSAD2:3153, EFNB2:3156, SLC13A3:3302, PSMB9:3313, POMT2:3467, SLC9A2:3536, NEFL:3553, CST5:3576, CUBN:3731, TBC1D19:3767, UGT2A1:4068, PMEL:4163, CDKN3:4177, ADIRF:4195, C1orf115:4346, C3AR1:4457, PITX1:4564, VPREB3:4571, DIRAS3:4658, FGFBP1:4702, KRT81:4811, N6AMT1:4847, UPP1:4898, PSTPIP1:5043, DBNDD1:5089, CD8A:5220, ARHGAP22:5460, DLEC1:5465, GALNT14:5508, SCIN:5539, SLC13A4:5604, CD24:5715, PRKCD:5766, ARSJ:5789, UNG:5902, NEFM:6303, TNFSF4:6323, FNDC11:6675, KIF23:6687, CCDC81:6724, EPX:6834, KLHL1:6954, CENPU:7085, FOXM1:7166, WNT5B:7214, LHX2:7473, HOXD10:7781, CEP41:7893, ITIH3:8077, EZH2:8260, ASB4:8790, F9:9127, MAP1B:9132, SPDEF:9138, S100A9:9155, MPZ:9162, KIF20A:9200, CLDN1:9213, FOXG1:9266, DDX6:9590, HSD17B3:10092, LAS1L:10142, ODAM:10180, PML:10187, CTNNBIP1:10327, RASGRP1:10454, LRRC17:10483, IL17RB:10576, CHCHD7:10627, ANXA3:10727, MBOAT7:10999, TK1:11197, ABCD2:11243, GRHL2:11260, BARX1:11318, SSPN:11348, GPER1:11453, APOL6:11483, PPM1H:11528, OVOL1:11572, IL20RA:11603, PNLIP:11692, TRPC4:11905, ITGA8:12263, RBFA:12314, APAF1:12338, SLCO1B1:12541, GNA15:12644, SYNGR3:12763, PRSS16:12950, MYO7A:13161, NFE2L3:13162, ALX3:13164, MAS1:13372, PIR:13523, TNFRSF13B:13584, LRRTM2:13597, MRAS:13605, TOP2A:13632, PLAU:13691, COQ4:13715, RSPH6A:13826, GALNT6:13838, PAGE4:13981, ANGPTL3:14043, INA:14081, CHML:14109, ITGA6:14256, CXCL8:14637, FOXH1:14652, SLC25A51:14703, BAALC:14755, GPR63:14779, TMEM156:14892, TNFSF18:14915, MMP1:15057, PLCB4:15122, ATP2B2:15173, SATB2:15258, RDH16:15307, S100A4:15323, ETS2:15491, ADRB2:15532, FANCF:15563, NIPAL3:15829, ZNF804A:15847, PCSK1N:15948, LHX6:15974, ZFR2:16011"
"ATF2_UP.V1_DN",-0.013310719377944,0.566771175854637,0.987629004436897,157,"SCRG1:184, CTH:223, ARHGEF3:228, CELF2:339, TCF21:432, ADAM15:446, PDPN:532, CXCL12:640, KCNJ2:648, POGZ:693, FOS:916, KCTD12:1005, FGF7:1018, HEXIM1:1024, SLIT3:1066, IL1R1:1103, EFEMP1:1111, CD200:1116, RBL2:1392, GPR37:1533, IL1RAP:1783, REV3L:1992, AADAC:2147, VCAM1:2195, JUP:2390, DENND2D:2470, IGFBP2:2823, PIP:2830, MRPL44:2840, ST6GALNAC2:3074, SLC25A15:3326, ABCA8:3348, PLA2G2A:3672, ABCC3:3724, CA9:3763, HAPLN1:3835, STXBP2:3917, NPPB:3968, HS2ST1:4009, PTX3:4030, GPRC5C:4101, SHOX2:4109, ATP8B4:4491, ZC3H12A:4603, GLRA2:4694, MYO1D:4760, AK4:4773, CYP1B1:4793, PTGFR:4851, CD1B:4854, COMP:5174, GAS1:5185, ACVR2A:5195, S100A3:5345, EDNRA:5498, SMAD6:5512, TNFRSF11B:5517, HOXB2:5626, SPINT2:5644, ZNF652:5661, RARRES1:5725, PLA2G4A:5899, BHMT:6010, TREM1:6043, SERPINB9:6051, PER3:6079, CDK5RAP2:6095, DENND4C:6144, RNASE4:6189, SLC24A3:6387, SLC12A8:6653, SLC25A28:6729, CFH:7100, EIF2AK3:7147, SP1:7173, PIM1:7368, SGCG:7470, CCP110:7598, PIGN:7634, CYBRD1:7653, CCL11:7691, SFRP4:7748, KEL:7941, ITIH5:8007, SLC39A8:8082, FBLN2:8171, PISD:8197, CHI3L1:8220, SDC3:8250, PNMA2:8401, IQCG:8473, ITGBL1:8502, SLCO4A1:8545, PLS1:8871, LIMCH1:8966, PPL:8991, FGF9:8995, AIRE:9117, PLEK2:9188, PTER:9198, EVC:9527, SIK1:10018, KLHL21:10021, SVEP1:10061, CSGALNACT1:10066, ANXA10:10326, CCK:10420, PLSCR4:10619, TOP3B:10865, SCD:10961, PKP2:11056, SERPINA3:11666, EDIL3:11683, PDLIM3:11695, PELI2:11716, PC:11792, PTGS2:12046, GSR:12107, AFF1:12320, ADORA2B:12355, TGM5:12403, ERAP2:12452, PPP4R2:12489, GPRC5B:12710, GALNT12:12868, PID1:12975, FRY:13050, CRLF1:13180, CCL2:13303, HMG20A:13392, VTN:13503, FMOD:13723, PTGIS:13784, ARNT2:13874, TAF1C:13985, MN1:14022, UBXN2B:14092, ID4:14388, GUCA1B:14518, DGKD:14707, PCSK7:14772, DNAJC12:14840, C1RL:14967, RAB11FIP1:15074, CD68:15131, MFAP4:15166, BHLHE40:15261, HKDC1:15330, MYH3:15462, IL33:15504, RPS6KB1:15515, GCH1:15654, SNCAIP:15772, ZNF432:15950, ROR1:15987, NUP58:15996, CEMIP:16056"
