Saguinus_oedipus	0
Saguinus_geoffroyi	0
Leontopithecus_chrysomelas	0
Callimico_goeldii	0
Macaca_fuscata	0
Colobus_guereza	0
Trachypithecus_francoisi	0
Trachypithecus_obscurus	0
Saguinus_imperator	1
Saguinus_mystax	1
Callithrix_jacchus	1
Mico_argentatus	1
Trachypithecus_auratus	1
Trachypithecus_cristatus	1
Nasalis_larvatus	1
Theropithecus_gelada	1
