Saguinus_oedipus	0
Saguinus_geoffroyi	0
Leontopithecus_chrysomelas	0
Callimico_goeldii	0
Saguinus_imperator	1
Saguinus_mystax	1
Callithrix_jacchus	1
Mico_argentatus	1
