Saguinus_oedipus	0
Saguinus_geoffroyi	0
Callimico_goeldii	0
Gorilla_gorilla	0
Saguinus_imperator	1
Saguinus_mystax	1
Callithrix_jacchus	1
Pongo_abelii	1

