Macaca_fuscata	0
Colobus_guereza	0
Trachypithecus_francoisi	0
Trachypithecus_obscurus	0
Trachypithecus_auratus	1
Trachypithecus_cristatus	1
Nasalis_larvatus	1
Theropithecus_gelada	1
